15.205,1.1234,22.382,21.322,23.281,60.549,27.3,106.45,22.597,153.33
15.21,1.1262,22.419,21.337,23.3,60.604,27.302,106.56,22.631,153.47
15.217,1.125,22.454,21.357,23.315,60.668,27.301,106.67,22.661,153.59
15.225,1.1245,22.493,21.374,23.335,60.726,27.299,106.77,22.688,153.71
15.23,1.1287,22.533,21.388,23.36,60.776,27.298,106.87,22.711,153.83
15.236,1.1316,22.571,21.399,23.388,60.82,27.3,106.95,22.731,153.94
15.243,1.137,22.609,21.41,23.413,60.863,27.299,107.04,22.747,154.04
15.247,1.1336,22.64,21.427,23.433,60.918,27.297,107.12,22.761,154.13
15.251,1.1358,22.673,21.45,23.456,60.977,27.294,107.21,22.771,154.22
15.252,1.1362,22.703,21.471,23.477,61.034,27.289,107.29,22.779,154.31
15.252,1.1404,22.735,21.496,23.495,61.096,27.278,107.37,22.783,154.39
15.254,1.1411,22.767,21.514,23.516,61.154,27.268,107.45,22.785,154.47
15.25,1.1491,22.797,21.529,23.538,61.204,27.258,107.52,22.785,154.55
15.251,1.1482,22.825,21.547,23.552,61.26,27.244,107.6,22.782,154.62
15.251,1.1487,22.851,21.57,23.563,61.324,27.226,107.67,22.776,154.68
15.25,1.1551,22.877,21.595,23.574,61.383,27.206,107.74,22.769,154.75
15.251,1.1562,22.904,21.612,23.588,61.434,27.189,107.8,22.759,154.81
15.249,1.1609,22.928,21.63,23.595,61.482,27.165,107.87,22.748,154.87
15.248,1.1607,22.951,21.645,23.601,61.529,27.141,107.93,22.735,154.93
15.243,1.1674,22.97,21.661,23.603,61.571,27.115,107.99,22.721,154.99
15.242,1.1679,22.991,21.671,23.607,61.609,27.09,108.04,22.705,155.04
15.235,1.1712,23.007,21.683,23.606,61.648,27.061,108.1,22.688,155.1
15.233,1.1739,23.024,21.696,23.599,61.688,27.026,108.16,22.669,155.15
15.229,1.1705,23.037,21.706,23.59,61.729,26.993,108.21,22.65,155.2
15.223,1.1814,23.046,21.728,23.58,61.775,26.96,108.27,22.63,155.26
15.222,1.1773,23.06,21.741,23.562,61.822,26.918,108.33,22.609,155.31
15.218,1.1776,23.074,21.755,23.552,61.868,26.881,108.38,22.588,155.37
15.216,1.1821,23.092,21.771,23.544,61.913,26.844,108.44,22.566,155.42
15.212,1.1847,23.107,21.785,23.534,61.958,26.805,108.5,22.544,155.48
15.208,1.193,23.124,21.801,23.52,62.003,26.761,108.57,22.521,155.54
15.21,1.1888,23.142,21.807,23.506,62.042,26.718,108.63,22.499,155.59
15.208,1.1967,23.158,21.82,23.49,62.085,26.674,108.69,22.476,155.66
15.205,1.1979,23.174,21.83,23.476,62.127,26.631,108.76,22.453,155.72
15.207,1.191,23.193,21.839,23.466,62.173,26.592,108.82,22.43,155.79
15.202,1.1985,23.21,21.857,23.455,62.221,26.549,108.89,22.407,155.86
15.206,1.195,23.232,21.872,23.441,62.273,26.503,108.96,22.384,155.93
15.202,1.2014,23.252,21.893,23.432,62.329,26.461,109.04,22.361,156.01
15.208,1.2002,23.282,21.913,23.422,62.393,26.412,109.12,22.338,156.09
15.208,1.2044,23.315,21.932,23.423,62.454,26.369,109.21,22.315,156.17
15.21,1.208,23.355,21.947,23.43,62.515,26.327,109.3,22.293,156.26
15.21,1.2108,23.39,21.966,23.43,62.585,26.281,109.4,22.27,156.35
15.212,1.2156,23.43,21.996,23.436,62.668,26.236,109.5,22.248,156.45
15.22,1.2148,23.481,22.028,23.447,62.758,26.188,109.61,22.226,156.55
15.224,1.2252,23.536,22.06,23.465,62.844,26.143,109.72,22.204,156.65
15.234,1.2253,23.596,22.088,23.487,62.935,26.099,109.84,22.182,156.76
15.243,1.228,23.655,22.119,23.51,63.027,26.057,109.96,22.16,156.87
15.251,1.2324,23.723,22.159,23.538,63.131,26.01,110.08,22.138,156.99
15.259,1.2354,23.794,22.18,23.573,63.218,25.967,110.21,22.117,157.11
15.269,1.2413,23.864,22.222,23.6,63.324,25.918,110.34,22.095,157.23
15.281,1.246,23.943,22.261,23.639,63.43,25.872,110.47,22.073,157.35
15.29,1.2509,24.021,22.296,23.68,63.53,25.829,110.6,22.051,157.48
15.298,1.2598,24.095,22.338,23.717,63.638,25.786,110.74,22.029,157.61
15.31,1.2663,24.182,22.376,23.766,63.742,25.742,110.87,22.006,157.74
15.32,1.2774,24.259,22.41,23.801,63.841,25.694,111.01,21.984,157.88
15.332,1.2838,24.345,22.456,23.849,63.948,25.651,111.14,21.961,158.01
15.344,1.2929,24.431,22.492,23.898,64.048,25.607,111.27,21.938,158.14
15.355,1.3062,24.511,22.535,23.944,64.145,25.568,111.4,21.914,158.27
15.37,1.3101,24.602,22.569,24.001,64.241,25.529,111.53,21.89,158.41
15.381,1.3237,24.68,22.599,24.046,64.323,25.489,111.66,21.866,158.54
15.392,1.3347,24.768,22.641,24.101,64.42,25.449,111.78,21.841,158.67
15.403,1.3496,24.854,22.675,24.157,64.502,25.412,111.9,21.815,158.79
15.417,1.3651,24.941,22.714,24.215,64.59,25.376,112.02,21.789,158.91
15.429,1.3741,25.032,22.747,24.28,64.674,25.344,112.13,21.762,159.03
15.443,1.3852,25.115,22.781,24.343,64.756,25.317,112.24,21.734,159.15
15.456,1.3995,25.205,22.819,24.416,64.836,25.292,112.35,21.706,159.26
15.463,1.428,25.278,22.86,24.479,64.913,25.272,112.45,21.677,159.37
15.474,1.4385,25.352,22.894,24.545,64.982,25.253,112.54,21.647,159.47
15.477,1.4699,25.42,22.937,24.612,65.048,25.238,112.63,21.616,159.56
15.475,1.4952,25.471,22.976,24.667,65.109,25.225,112.71,21.584,159.65
15.472,1.518,25.514,23.01,24.716,65.163,25.214,112.78,21.552,159.74
15.468,1.5418,25.552,23.037,24.764,65.21,25.205,112.85,21.518,159.82
15.465,1.5661,25.59,23.068,24.813,65.256,25.197,112.92,21.484,159.89
15.46,1.6034,25.62,23.108,24.855,65.304,25.19,112.98,21.45,159.96
15.462,1.6224,25.646,23.14,24.896,65.353,25.188,113.04,21.415,160.03
15.459,1.6553,25.669,23.176,24.937,65.396,25.188,113.09,21.379,160.08
15.455,1.6809,25.69,23.21,24.982,65.439,25.191,113.14,21.343,160.14
15.446,1.7014,25.705,23.244,25.023,65.482,25.195,113.18,21.308,160.18
15.439,1.7189,25.72,23.271,25.067,65.517,25.202,113.22,21.272,160.23
15.43,1.7319,25.736,23.293,25.115,65.548,25.212,113.25,21.236,160.26
15.421,1.7507,25.755,23.311,25.164,65.571,25.221,113.28,21.202,160.3
15.418,1.7491,25.779,23.319,25.216,65.59,25.229,113.31,21.167,160.33
15.418,1.7449,25.806,23.324,25.268,65.603,25.237,113.33,21.134,160.35
15.427,1.7276,25.841,23.322,25.325,65.611,25.249,113.34,21.102,160.37
15.449,1.703,25.885,23.309,25.389,65.61,25.264,113.35,21.071,160.39
15.48,1.6582,25.947,23.273,25.463,65.591,25.277,113.35,21.042,160.41
15.515,1.6014,26.019,23.224,25.542,65.558,25.287,113.34,21.014,160.42
15.55,1.546,26.084,23.179,25.611,65.522,25.297,113.33,20.989,160.43
15.587,1.4995,26.147,23.136,25.682,65.478,25.312,113.31,20.966,160.43
15.624,1.4628,26.207,23.09,25.749,65.424,25.327,113.29,20.946,160.44
15.649,1.4294,26.255,23.046,25.814,65.371,25.347,113.26,20.927,160.44
15.66,1.4108,26.287,23.009,25.875,65.315,25.374,113.24,20.912,160.45
15.656,1.4018,26.301,22.983,25.932,65.266,25.409,113.21,20.899,160.45
15.643,1.395,26.299,22.964,25.976,65.226,25.444,113.18,20.888,160.45
