Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
5606,-6.125,-19.25,13.75,-0.1162109,-1.292969,-0.2773438,0.2207031,0.4599609,0.2368164
5609,-4.75,-18.875,14.1875,-0.1474609,-1.230957,-0.1425781,0.2182617,0.4575195,0.2338867
5612,-2.875,-21.3125,15,-0.1669922,-1.156738,-0.1425781,0.2182617,0.4575195,0.2338867
5615,-2.4375,-25.0625,14.8125,-0.1982422,-1.102051,-0.1079102,0.2236328,0.4462891,0.2421875
5618,0.75,-31.875,12.3125,-0.1865234,-1.012207,-0.06933594,0.2236328,0.4462891,0.2421875
5621,2.625,-38.5625,9,-0.2021484,-0.9614258,-0.03857422,0.2207031,0.4575195,0.2421875
5624,0.8125,-43.625,5.8125,-0.1943359,-0.9458008,-0.05029297,0.2207031,0.4575195,0.2421875
5627,-2.5,-48.5,5,-0.1943359,-0.9150391,-0.07714844,0.2236328,0.4628906,0.2397461
5630,-4.625,-53.375,3.5,-0.2290039,-0.8837891,-0.1079102,0.2294922,0.4682617,0.230957
5633,-8.5,-55.5,2.375,-0.2680664,-0.7900391,-0.09667969,0.2294922,0.4682617,0.230957
5636,-10.625,-58,-2,-0.3344727,-0.8095703,-0.08886719,0.2294922,0.4682617,0.230957
5639,-6.375,-60.4375,-3,-0.3383789,-0.8720703,-0.1582031,0.2294922,0.4682617,0.230957
5642,-4.5625,-62.375,-2.75,-0.3461914,-0.8330078,-0.1464844,0.246582,0.4599609,0.2368164
5645,-2.75,-65.0625,-3,-0.3696289,-0.8955078,-0.1655273,0.2407227,0.4599609,0.2368164
5648,-1.5,-67.625,-2.3125,-0.3500977,-0.918457,-0.1503906,0.2407227,0.4599609,0.2368164
5651,-1.875,-68.5,0.125,-0.3657227,-0.965332,-0.09667969,0.2553711,0.4599609,0.2451172
5654,-4.0625,-69.5625,3,-0.3461914,-1.008301,-0.1000977,0.2553711,0.4599609,0.2451172
5657,-6.625,-71.1875,4.6875,-0.3774414,-1.066895,-0.1308594,0.2578125,0.4658203,0.230957
5660,-9.3125,-72.1875,6,-0.3032227,-1.105957,-0.1733398,0.2578125,0.4658203,0.230957
5663,-8.875,-73,4.9375,-0.3149414,-1.152832,-0.1962891,0.2524414,0.4628906,0.2338867
5666,-9.1875,-74,4.5625,-0.2758789,-1.168457,-0.2197266,0.2524414,0.4628906,0.2338867
5669,-8.25,-74.375,2.9375,-0.2329102,-1.187988,-0.2197266,0.2524414,0.4628906,0.2338867
5672,-5.375,-75.125,0.8125,-0.1669922,-1.137207,-0.2539063,0.2666016,0.4711914,0.2338867
5675,-2.625,-75.4375,-0.75,-0.1865234,-1.133301,-0.2197266,0.2666016,0.4711914,0.2338867
5678,-2.375,-75,-2,-0.1748047,-1.098145,-0.2001953,0.2695313,0.4658203,0.2250977
5681,-3.0625,-75.125,-3.6875,-0.1787109,-1.043457,-0.1503906,0.2836914,0.4711914,0.230957
5684,-3.375,-74.8125,-4.4375,-0.1943359,-0.965332,-0.1308594,0.2836914,0.4711914,0.230957
5687,-3.25,-74.9375,-5.875,-0.2099609,-0.9379883,-0.07714844,0.2866211,0.4658203,0.2250977
5690,-3,-74.8125,-7.0625,-0.2172852,-0.9111328,-0.07714844,0.2866211,0.4658203,0.2250977
5693,-2.625,-75.6875,-8.3125,-0.2172852,-0.8916016,-0.01171875,0.2866211,0.4741211,0.2397461
5696,-2,-75.5625,-8.875,-0.2099609,-0.8212891,-0.01171875,0.2866211,0.4741211,0.2397461
5699,-1.25,-75.3125,-9.9375,-0.2021484,-0.7705078,-0.02734375,0.2866211,0.4741211,0.2397461
5702,-0.1875,-76.125,-11.875,-0.2485352,-0.7666016,-0.01171875,0.3007813,0.4765625,0.2226563
5705,0.5,-76.4375,-12.8125,-0.2099609,-0.7626953,-0.03857422,0.3007813,0.4765625,0.2226563
5708,1.25,-76.125,-13.75,-0.2211914,-0.7587891,-0.05029297,0.3066406,0.4628906,0.2280273
5711,1.8125,-75.6875,-14.0625,-0.1669922,-0.7470703,-0.04248047,0.3066406,0.4628906,0.2280273
5714,1.75,-74.875,-13.6875,-0.1904297,-0.7587891,-0.05029297,0.3007813,0.4741211,0.2226563
5717,2.0625,-73.875,-13.5,-0.1748047,-0.7626953,-0.04638672,0.3037109,0.4765625,0.2197266
5720,1.4375,-72.1875,-12.5625,-0.1435547,-0.7822266,-0.05810547,0.3037109,0.4765625,0.2197266
5723,0.125,-70.625,-12.5,-0.1787109,-0.7900391,-0.06201172,0.3120117,0.4765625,0.2167969
5726,-0.3125,-70.5625,-12.75,-0.1787109,-0.7822266,-0.04638672,0.3120117,0.4765625,0.2167969
5729,-0.375,-68.9375,-12.3125,-0.1982422,-0.7822266,-0.0234375,0.3120117,0.4765625,0.2167969
5732,-1.125,-67.875,-12.375,-0.1865234,-0.7666016,-0.01953125,0.3237305,0.4824219,0.2138672
5735,-2,-67.25,-13.125,-0.1669922,-0.8017578,0.01074219,0.3237305,0.4824219,0.2138672
5738,-3.375,-66.1875,-13.875,-0.1904297,-0.7861328,0.01074219,0.3208008,0.4848633,0.2138672
5741,-5.4375,-64.625,-14.25,-0.2250977,-0.7783203,0.002929688,0.3208008,0.4848633,0.2138672
5744,-7.5,-62.75,-14.5,-0.1943359,-0.7822266,-0.015625,0.3291016,0.4765625,0.2080078
5747,-8.625,-62.125,-15.6875,-0.2021484,-0.7978516,0.01074219,0.3291016,0.4765625,0.2080078
5750,-9.375,-61.5625,-16.4375,-0.2060547,-0.7900391,0.01074219,0.3208008,0.4848633,0.2080078
5753,-10.25,-61.1875,-16.9375,-0.1943359,-0.7431641,-0.0078125,0.3320313,0.4711914,0.2080078
5756,-9.8125,-60.4375,-17,-0.2060547,-0.7939453,0.01074219,0.3320313,0.4711914,0.2080078
5759,-9.6875,-59.875,-16.3125,-0.2099609,-0.8212891,0.02246094,0.3320313,0.4711914,0.2080078
5762,-8.8125,-59.1875,-16.25,-0.1904297,-0.7939453,0.01464844,0.3320313,0.4711914,0.2080078
5765,-8.1875,-58.1875,-15.875,-0.2211914,-0.7978516,0.002929688,0.3408203,0.4824219,0.2138672
5768,-7.0625,-57.5,-15.8125,-0.2021484,-0.8212891,0.03369141,0.3408203,0.4848633,0.2080078
5771,-6.25,-56.1875,-15.875,-0.1787109,-0.8486328,0.01855469,0.3408203,0.4848633,0.2080078
5774,-5.625,-54.5,-15.8125,-0.2021484,-0.8408203,0.03759766,0.3520508,0.4794922,0.2080078
5777,-4.6875,-53.0625,-16.3125,-0.1943359,-0.8447266,0.01464844,0.3520508,0.4794922,0.2080078
5780,-3.75,-50.8125,-16.1875,-0.1748047,-0.8642578,0.01855469,0.3408203,0.4824219,0.2055664
5783,-2.1875,-48,-15.6875,-0.1669922,-0.8994141,0.03369141,0.3408203,0.4824219,0.2055664
5786,-2.25,-45.3125,-15.4375,-0.1513672,-0.8798828,0.02246094,0.3466797,0.4931641,0.1884766
5789,-0.9375,-43.6875,-15.75,-0.1669922,-0.918457,0.04541016,0.3408203,0.4931641,0.2138672
5792,-1.9375,-41.875,-15.375,-0.1435547,-0.965332,0.05664063,0.3408203,0.4931641,0.2138672
5795,-1,-38.375,-14.3125,-0.1591797,-0.9692383,0.03759766,0.3466797,0.487793,0.199707
5798,-2.1875,-35.6875,-12.875,-0.1435547,-0.9848633,0.002929688,0.3466797,0.487793,0.199707
5801,-3.875,-33.1875,-13.125,-0.1123047,-0.9887695,0.1298828,0.34375,0.487793,0.2026367
5804,-5,-30.8125,-12.0625,-0.1396484,-1.004395,0.07226563,0.3491211,0.4931641,0.2026367
5807,-7.9375,-28.875,-12.1875,-0.09277344,-1.027832,0.08740234,0.3491211,0.4931641,0.2026367
5810,-9.4375,-26.625,-11.75,-0.1201172,-1.027832,0.07226563,0.3491211,0.4907227,0.2055664
5813,-10.25,-24.75,-11.1875,-0.1083984,-1.047363,0.06445313,0.3491211,0.4907227,0.2055664
5816,-8.875,-23.75,-14,-0.1162109,-1.008301,0.1147461,0.3579102,0.4848633,0.1938477
5819,-10,-22.3125,-13.5,-0.1396484,-1.035645,0.1259766,0.3579102,0.4848633,0.1938477
5822,-12.375,-22.375,-15.3125,-0.1318359,-1.043457,0.1416016,0.3608398,0.4907227,0.2055664
5825,-15.8125,-21.5625,-16.75,-0.1201172,-1.074707,0.1259766,0.3608398,0.4990234,0.2026367
5828,-14.5625,-19.5625,-16.6875,-0.1162109,-1.086426,0.06054688,0.3608398,0.4990234,0.2026367
5831,-11.0625,-17.25,-16.5625,-0.08496094,-1.121582,0.03369141,0.3608398,0.4960938,0.1884766
5834,-11.3125,-18.5,-16,-0.08105469,-1.160645,0.02246094,0.3608398,0.4960938,0.1884766
5837,-14.4375,-18.875,-15.5625,-0.06152344,-1.180176,0.06054688,0.3637695,0.4907227,0.199707
5840,-20.4375,-18.75,-14.5625,-0.08496094,-1.230957,0.03369141,0.3579102,0.4990234,0.2055664
5843,-22.8125,-18.25,-10.4375,-0.09667969,-1.164551,-0.0004882813,0.3579102,0.4990234,0.2055664
5846,-21.5,-16.375,-12.375,-0.1201172,-1.180176,-0.05029297,0.3637695,0.4990234,0.2080078
5849,-18.6875,-18.4375,-14.0625,-0.1005859,-1.117676,-0.09277344,0.3637695,0.4990234,0.2080078
5852,-15.8125,-18.0625,-14.0625,-0.1123047,-1.102051,-0.07714844,0.3579102,0.4960938,0.2226563
5855,-18.375,-17.8125,-13.5,-0.1044922,-1.062988,-0.05810547,0.3691406,0.4990234,0.2197266
5858,-20,-15.875,-12.125,-0.08496094,-1.000488,-0.1040039,0.3691406,0.4990234,0.2197266
5861,-15.375,-12.6875,-9.5625,-0.03027344,-0.9458008,-0.1694336,0.3608398,0.4990234,0.2109375
5864,-10.6875,-9.375,-7.125,0.004394531,-0.9770508,-0.2041016,0.3608398,0.4990234,0.2109375
5867,-9.6875,-5.4375,-4,0.008300781,-0.9379883,-0.1889648,0.3637695,0.5014648,0.2226563
5870,-11.4375,-0.75,-0.3125,0.06689453,-0.9536133,-0.2119141,0.3637695,0.5014648,0.2226563
5873,-13.3125,4.625,3.6875,0.08203125,-0.918457,-0.28125,0.3549805,0.4960938,0.2167969
5876,-13.5,10.3125,7.25,0.09375,-0.9072266,-0.265625,0.3637695,0.4990234,0.2338867
5879,-12.625,15,9.25,0.08984375,-0.9072266,-0.284668,0.3637695,0.4990234,0.2338867
5882,-12.5625,18.375,10.5625,0.1289063,-0.8994141,-0.300293,0.3637695,0.4931641,0.2250977
5885,-13.0625,20.5625,10.5,0.1796875,-0.8720703,-0.2773438,0.3637695,0.4931641,0.2250977
5888,-12.5,22.5625,10.625,0.2265625,-0.8916016,-0.2773438,0.3579102,0.4960938,0.230957
5891,-12.875,23.8125,9.875,0.2695313,-0.9262695,-0.2885742,0.3637695,0.4907227,0.230957
5894,-13.75,24.1875,9,0.296875,-0.9223633,-0.2539063,0.3637695,0.4907227,0.230957
5897,-14.875,25.375,8.3125,0.2851563,-0.9692383,-0.2578125,0.3579102,0.5014648,0.2421875
5900,-15.625,25.25,6.875,0.2460938,-1.055176,-0.2539063,0.3579102,0.5014648,0.2421875
5903,-16.75,25.5,5.5,0.2148438,-1.11377,-0.2426758,0.375,0.5073242,0.2480469
5906,-18,26.5,3.4375,0.1523438,-1.11377,-0.2773438,0.375,0.5073242,0.2480469
5909,-19.8125,29.25,1.375,0.078125,-1.160645,-0.2617188,0.3691406,0.4990234,0.2539063
5912,-20.5625,30.625,-1.125,0.06689453,-1.195801,-0.2885742,0.3608398,0.4990234,0.2480469
5915,-21.5,31.75,-1.6875,0.008300781,-1.180176,-0.2617188,0.3608398,0.4990234,0.2480469
5918,-21.125,32.375,-1.0625,-0.03027344,-1.133301,-0.2387695,0.3608398,0.4931641,0.2451172
5921,-20.25,32,0.625,-0.04199219,-1.102051,-0.2119141,0.3608398,0.4931641,0.2451172
5924,-18.3125,32.375,3.0625,-0.1005859,-1.086426,-0.2197266,0.3608398,0.4960938,0.2509766
5927,-16.125,31.9375,4.6875,-0.1162109,-1.016113,-0.1962891,0.3549805,0.4931641,0.2592773
5930,-14.0625,31.5625,5.9375,-0.1318359,-0.934082,-0.1923828,0.3549805,0.4931641,0.2592773
5933,-12.3125,30.6875,6.9375,-0.1240234,-0.9033203,-0.1542969,0.3608398,0.5043945,0.2651367
5936,-11.25,29.5625,7.8125,-0.08105469,-0.8447266,-0.1118164,0.3608398,0.5043945,0.2651367
5939,-16,27.4375,4.625,-0.1357422,-0.8564453,-0.1425781,0.3491211,0.4931641,0.2651367
5942,-16.5625,28.4375,10,-0.01855469,-0.7783203,-0.1196289,0.3491211,0.4931641,0.2651367
5945,-19.6875,29.125,11,-0.01074219,-0.7158203,-0.1235352,0.3491211,0.4931641,0.2734375
5948,-24,28.625,11.625,0.008300781,-0.6650391,-0.1157227,0.3520508,0.4931641,0.2763672
5951,-27.8125,28.125,12.6875,-0.002929688,-0.6494141,-0.1000977,0.3520508,0.4931641,0.2763672
5954,-30.9375,26.0625,13.25,0.03564453,-0.5986328,-0.1118164,0.34375,0.4907227,0.2822266
5957,-33.1875,24.6875,13.5,0.0004882813,-0.6025391,-0.1118164,0.34375,0.4907227,0.2822266
5960,-34.375,23.3125,14.25,-0.006835938,-0.6298828,-0.1582031,0.3520508,0.4824219,0.2905273
5963,-34.8125,20.4375,14.75,-0.01074219,-0.6181641,-0.1118164,0.3378906,0.4824219,0.2905273
5966,-35.0625,17.75,14.8125,0.0004882813,-0.6337891,-0.1347656,0.3378906,0.4824219,0.2905273
5969,-36,15.0625,15,-0.002929688,-0.6611328,-0.09277344,0.3466797,0.4824219,0.2822266
5972,-36.8125,13.5,14.375,-0.002929688,-0.6533203,-0.1079102,0.3466797,0.4824219,0.2822266
5975,-38.4375,11.75,13.0625,-0.01464844,-0.6884766,-0.1196289,0.3349609,0.4824219,0.2993164
5978,-39.625,10.125,12.0625,-0.002929688,-0.7158203,-0.1235352,0.3349609,0.4824219,0.2993164
5981,-41.6875,9,10.1875,0.01611328,-0.7626953,-0.1118164,0.3349609,0.4824219,0.2993164
5984,-42.4375,8.625,8.875,0.02001953,-0.7509766,-0.1157227,0.3466797,0.4711914,0.3076172
5987,-43.5625,7.4375,7.125,0.008300781,-0.7744141,-0.1425781,0.3466797,0.4711914,0.3076172
5990,-44,4.875,5.0625,0.008300781,-0.8095703,-0.1655273,0.3466797,0.4711914,0.2993164
5993,-44.4375,2.625,4.1875,0.02783203,-0.8095703,-0.2080078,0.3466797,0.4711914,0.2993164
5996,-45.375,0.3125,3.3125,0.02001953,-0.7900391,-0.2080078,0.3320313,0.4628906,0.324707
5999,-45.4375,-2.625,2.75,0.008300781,-0.8447266,-0.2001953,0.3491211,0.4658203,0.3134766
6002,-46.3125,-5.625,2.1875,-0.006835938,-0.8369141,-0.1889648,0.3491211,0.4658203,0.3134766
6005,-47.625,-8.75,1.25,-0.01855469,-0.8447266,-0.1889648,0.3349609,0.4599609,0.3217773
6008,-47.8125,-12.375,0.5,-0.01074219,-0.8486328,-0.2041016,0.3349609,0.4599609,0.3217773
6011,-48.625,-15.8125,-0.3125,0.02001953,-0.7939453,-0.2001953,0.3349609,0.4599609,0.3217773
6014,-48.375,-20.625,-0.25,-0.01855469,-0.7978516,-0.2197266,0.34375,0.4575195,0.3334961
6017,-46.125,-25.375,1.25,-0.03027344,-0.8056641,-0.2001953,0.34375,0.4575195,0.3334961
6020,-44.9375,-29.5,2.3125,0.0004882813,-0.8173828,-0.2578125,0.3491211,0.4575195,0.3417969
6023,-43.75,-33.9375,3,-0.01464844,-0.8095703,-0.265625,0.3491211,0.4575195,0.3417969
6026,-42.3125,-38.1875,3.8125,-0.03417969,-0.8095703,-0.3081055,0.3491211,0.4433594,0.3417969
6029,-41.75,-42.3125,4.6875,-0.01074219,-0.8056641,-0.300293,0.3491211,0.4433594,0.3417969
6032,-48.6875,-46.4375,1.25,-0.07324219,-0.8486328,-0.246582,0.34375,0.4404297,0.3334961
6035,-41,-49.5,8.3125,-0.01464844,-0.8603516,-0.2924805,0.3520508,0.4404297,0.3505859
6038,-43.25,-51.1875,10,-0.04980469,-0.8720703,-0.2539063,0.3520508,0.4404297,0.3505859
6041,-46.3125,-54.6875,11.25,-0.05761719,-0.9033203,-0.2504883,0.3520508,0.4404297,0.3505859
6044,-47.125,-59.875,12.1875,-0.1123047,-0.8994141,-0.2504883,0.3520508,0.4404297,0.3505859
6047,-46.75,-63.25,14.625,-0.1044922,-0.8837891,-0.2578125,0.3608398,0.4213867,0.3476563
6050,-43.3125,-68.1875,17,-0.1474609,-0.9223633,-0.2539063,0.375,0.4404297,0.3476563
6053,-44.4375,-73.8125,14.9375,-0.1630859,-0.9301758,-0.3500977,0.375,0.4404297,0.3476563
6056,-35.75,-82.4375,18.125,-0.1435547,-0.9418945,-0.246582,0.3691406,0.4238281,0.3588867
6059,-27.9375,-85.75,20.5,-0.1513672,-0.9150391,-0.2578125,0.3691406,0.4238281,0.3588867
6062,-25.625,-93.75,19.3125,-0.1630859,-0.9301758,-0.3349609,0.3862305,0.4213867,0.3388672
6065,-25.75,-98.625,17.3125,-0.1083984,-0.9379883,-0.4350586,0.3862305,0.4213867,0.3388672
6068,-27.125,-101.8125,15.1875,-0.1162109,-0.9458008,-0.4272461,0.4033203,0.418457,0.3388672
6071,-25.0625,-100.125,14.125,-0.06933594,-0.9770508,-0.4731445,0.4033203,0.418457,0.3388672
6074,-21.9375,-96.0625,15,-0.08496094,-1.023926,-0.5385742,0.4033203,0.418457,0.3388672
6077,-27,-90.8125,14.75,-0.09277344,-1.066895,-0.534668,0.4121094,0.4155273,0.3388672
6080,-35.9375,-87.625,13.3125,-0.1044922,-1.094238,-0.5424805,0.4121094,0.4155273,0.3388672
6083,-47.25,-84.25,11,-0.1904297,-1.133301,-0.5693359,0.4233398,0.4018555,0.3388672
6086,-45.625,-79.125,9.8125,-0.2485352,-1.11377,-0.5654297,0.4321289,0.3989258,0.3447266
6089,-44.25,-76.3125,7.9375,-0.2563477,-1.141113,-0.5922852,0.4321289,0.3989258,0.3447266
6092,-54.4375,-75.75,4,-0.3657227,-1.160645,-0.5307617,0.4379883,0.3989258,0.355957
6095,-46.8125,-76.3125,4.5,-0.3735352,-1.121582,-0.5732422,0.4379883,0.3989258,0.355957
6098,-41.4375,-75.25,3,-0.3969727,-1.090332,-0.6040039,0.4404297,0.3793945,0.3388672
6101,-34.125,-75.3125,1.5625,-0.4204102,-1.102051,-0.6196289,0.4404297,0.3793945,0.3388672
6104,-30,-74.3125,0.5,-0.4360352,-1.125488,-0.5732422,0.4404297,0.3793945,0.3388672
6107,-36.25,-72.0625,-2.9375,-0.4047852,-1.074707,-0.5810547,0.4492188,0.390625,0.3305664
6110,-38.0625,-70.1875,-3.4375,-0.5019531,-1.02002,-0.5849609,0.4492188,0.390625,0.3305664
6113,-32.625,-68,-7.9375,-0.4829102,-0.9150391,-0.5888672,0.4746094,0.3876953,0.3276367
6116,-28.6875,-65.3125,-11.75,-0.4946289,-0.8408203,-0.5732422,0.4746094,0.3876953,0.3276367
6119,-27.9375,-61.4375,-16.6875,-0.4633789,-0.7783203,-0.5581055,0.4575195,0.390625,0.3364258
6122,-20.5,-56.5625,-16,-0.4321289,-0.7861328,-0.5581055,0.4833984,0.3793945,0.3276367
6125,-16.25,-51.1875,-15.5625,-0.4047852,-0.8056641,-0.5424805,0.4833984,0.3793945,0.3276367
6128,-15.0625,-46.25,-13.4375,-0.3500977,-0.8564453,-0.5615234,0.4575195,0.3876953,0.3217773
6131,-15,-42.5625,-11.3125,-0.3500977,-0.8603516,-0.534668,0.4575195,0.3876953,0.3217773
6134,-14.75,-40,-9.125,-0.3774414,-0.8994141,-0.5654297,0.4604492,0.3823242,0.3334961
6137,-13.5625,-37.375,-6.9375,-0.4047852,-0.965332,-0.5541992,0.4921875,0.3793945,0.3217773
6140,-11.1875,-35.375,-6,-0.4516602,-0.9848633,-0.6000977,0.4921875,0.3793945,0.3217773
6143,-8.375,-33.5,-5.5625,-0.3969727,-1.008301,-0.5615234,0.4775391,0.3876953,0.3276367
6146,-6.375,-32.4375,-5.25,-0.4516602,-0.9926758,-0.515625,0.4775391,0.3876953,0.3276367
6149,-4,-31.5,-5.5625,-0.3891602,-0.9926758,-0.4658203,0.4921875,0.3710938,0.3334961
6152,-2.5625,-29.75,-5.5625,-0.3930664,-0.9731445,-0.4155273,0.4921875,0.3710938,0.3334961
6155,-1.9375,-27.5625,-5.375,-0.3891602,-0.9150391,-0.4350586,0.4892578,0.3852539,0.324707
6158,-1,-25.4375,-5.5625,-0.3774414,-0.8681641,-0.3696289,0.4892578,0.3823242,0.3105469
6161,1,-24.1875,-5.75,-0.3500977,-0.8212891,-0.3808594,0.4892578,0.3823242,0.3105469
6164,3.25,-22.875,-6.5625,-0.3188477,-0.7900391,-0.3349609,0.4946289,0.3823242,0.3217773
6167,5.625,-21.5625,-7.5625,-0.2954102,-0.7587891,-0.3388672,0.4946289,0.3823242,0.3217773
6170,7.8125,-20.1875,-8.1875,-0.3227539,-0.7275391,-0.3310547,0.4863281,0.3876953,0.3217773
6173,10.625,-19.375,-8.4375,-0.3188477,-0.7314453,-0.3154297,0.4946289,0.3876953,0.3164063
6176,13.25,-19.1875,-9.25,-0.3110352,-0.7353516,-0.3735352,0.4946289,0.3876953,0.3164063
6179,15.4375,-19,-10,-0.2641602,-0.7431641,-0.3310547,0.4921875,0.3769531,0.3105469
6182,18.5,-18.25,-10.0625,-0.3071289,-0.7470703,-0.3618164,0.4921875,0.3769531,0.3105469
6185,20.5625,-19.5625,-10.75,-0.3071289,-0.7431641,-0.3500977,0.4863281,0.390625,0.3164063
6188,22.0625,-19.6875,-11.4375,-0.3227539,-0.7275391,-0.3735352,0.4863281,0.390625,0.3164063
6191,22.6875,-18.6875,-11.1875,-0.3266602,-0.7314453,-0.3769531,0.4946289,0.3876953,0.3134766
6194,23.4375,-18.1875,-11,-0.3579102,-0.7470703,-0.3618164,0.4975586,0.390625,0.3164063
6197,24.1875,-18.0625,-11.1875,-0.3735352,-0.7353516,-0.3735352,0.4975586,0.390625,0.3164063
6200,24.3125,-17.5625,-10.9375,-0.3618164,-0.7548828,-0.3461914,0.5004883,0.3989258,0.3076172
6203,24.625,-16.5625,-10.625,-0.3813477,-0.7353516,-0.3388672,0.5004883,0.3989258,0.3076172
6206,24.625,-15.6875,-10.5,-0.3461914,-0.7158203,-0.3657227,0.4892578,0.3989258,0.3105469
6209,22.5,-16.3125,-10.6875,-0.3774414,-0.7275391,-0.3232422,0.4975586,0.3935547,0.3022461
6212,24.75,-15.5625,-10.1875,-0.3969727,-0.7158203,-0.3271484,0.4975586,0.3935547,0.3022461
6215,25.375,-15.8125,-10.0625,-0.3891602,-0.7314453,-0.3540039,0.4975586,0.4072266,0.3046875
6218,25.1875,-15.9375,-10.4375,-0.3696289,-0.7509766,-0.3154297,0.4975586,0.4072266,0.3046875
6221,25.0625,-15.4375,-9.625,-0.3344727,-0.7548828,-0.3154297,0.503418,0.4047852,0.3022461
6224,24.875,-15.9375,-9.4375,-0.3149414,-0.7548828,-0.3500977,0.503418,0.4047852,0.3022461
6227,25.875,-16.625,-8.8125,-0.3227539,-0.7978516,-0.3232422,0.4975586,0.4072266,0.3046875
6230,26.25,-16.8125,-8.125,-0.3344727,-0.8017578,-0.3120117,0.5004883,0.4213867,0.2963867
6233,26.75,-17.4375,-7.75,-0.3540039,-0.8056641,-0.3041992,0.5004883,0.4213867,0.2963867
6236,26.3125,-18.75,-7.75,-0.3227539,-0.8408203,-0.2963867,0.503418,0.4155273,0.2993164
6239,25.75,-18.375,-7.5625,-0.3657227,-0.8134766,-0.2578125,0.503418,0.4155273,0.2993164
6242,25.1875,-17.5625,-6.875,-0.3266602,-0.8212891,-0.2773438,0.5117188,0.4213867,0.3022461
6245,25.5,-16.625,-7.125,-0.3422852,-0.8369141,-0.2734375,0.5063477,0.418457,0.2993164
6248,25.8125,-14.9375,-7.1875,-0.3110352,-0.7900391,-0.246582,0.5063477,0.418457,0.2993164
6251,26.6875,-13.3125,-7.25,-0.2993164,-0.7939453,-0.2270508,0.4946289,0.4350586,0.293457
6254,28,-12,-7.5,-0.2954102,-0.8056641,-0.2426758,0.4946289,0.4350586,0.293457
6257,29.375,-11,-8.0625,-0.2836914,-0.7861328,-0.230957,0.5146484,0.4350586,0.2851563
6260,30.9375,-10.25,-8.75,-0.2758789,-0.8056641,-0.2041016,0.5117188,0.4296875,0.2822266
6263,31.3125,-8.6875,-8.6875,-0.2680664,-0.7705078,-0.1923828,0.5117188,0.4296875,0.2822266
6266,30.9375,-7.0625,-9.25,-0.2719727,-0.7900391,-0.2080078,0.5063477,0.4379883,0.2880859
6269,28.5625,-5.9375,-9.1875,-0.2290039,-0.8095703,-0.2001953,0.5063477,0.4379883,0.2880859
6272,27.375,-4.5625,-9.375,-0.2524414,-0.8095703,-0.1616211,0.5004883,0.4462891,0.2851563
6275,25.125,-2.5,-9.125,-0.2758789,-0.8291016,-0.1850586,0.5004883,0.4462891,0.2851563
6278,23.9375,-0.75,-9.4375,-0.2797852,-0.8681641,-0.1347656,0.5063477,0.4404297,0.2905273
6281,23.125,1.9375,-8.8125,-0.2641602,-0.8134766,-0.1464844,0.503418,0.4379883,0.2851563
6284,23.0625,3.8125,-8.4375,-0.3266602,-0.8408203,-0.1425781,0.503418,0.4379883,0.2851563
6287,23.375,5.75,-8,-0.3383789,-0.8525391,-0.1503906,0.5063477,0.4404297,0.2851563
6290,24.5,7.8125,-8.125,-0.3110352,-0.8564453,-0.1503906,0.5063477,0.4404297,0.2851563
6293,27.1875,7.8125,-9.375,-0.3383789,-0.8408203,-0.1386719,0.5205078,0.4433594,0.2792969
6296,29.125,9.4375,-10.875,-0.3344727,-0.8564453,-0.1347656,0.503418,0.4433594,0.2734375
6299,30.8125,11.1875,-11.5625,-0.3071289,-0.8642578,-0.09277344,0.503418,0.4433594,0.2734375
6302,31.3125,12.25,-12.8125,-0.3071289,-0.8408203,-0.1040039,0.5092773,0.4658203,0.2734375
6305,30.875,13.4375,-13.625,-0.2641602,-0.8916016,-0.06201172,0.5092773,0.4658203,0.2734375
6308,29.5,15.8125,-14,-0.2641602,-0.8759766,-0.07324219,0.5004883,0.4628906,0.2734375
6311,27.1875,16.9375,-15.5625,-0.2563477,-0.8681641,-0.07324219,0.5004883,0.4628906,0.2734375
6314,25.5625,20.125,-16,-0.2680664,-0.8798828,-0.07324219,0.503418,0.4711914,0.2822266
6317,23.75,21.75,-17.625,-0.2758789,-0.8798828,-0.1040039,0.5004883,0.4711914,0.2822266
6320,21.6875,23.875,-19.1875,-0.2758789,-0.8916016,-0.1196289,0.5004883,0.4711914,0.2822266
6323,20.9375,27.1875,-20.5625,-0.2758789,-0.8994141,-0.1040039,0.5004883,0.4711914,0.2822266
6326,21.875,29.1875,-22.625,-0.3032227,-0.8681641,-0.1274414,0.5004883,0.4711914,0.2822266
6329,24,32.5625,-24.125,-0.2954102,-0.8798828,-0.1655273,0.4975586,0.4682617,0.2880859
6332,26.875,35.8125,-25.375,-0.2758789,-0.8681641,-0.1655273,0.5004883,0.4824219,0.2734375
6335,28.3125,38.5625,-26.4375,-0.2797852,-0.8642578,-0.1274414,0.5004883,0.4824219,0.2734375
6338,29.1875,41.125,-27.125,-0.2602539,-0.8876953,-0.1850586,0.4921875,0.4848633,0.2880859
6341,29.3125,43.125,-27.1875,-0.2641602,-0.8798828,-0.1235352,0.4921875,0.4848633,0.2880859
6344,26.6875,44.5625,-27.75,-0.2641602,-0.9033203,-0.1157227,0.4804688,0.4848633,0.2851563
